,GUID,SMALL_AREA,OBJECTID,NUTS2,NUTS2NAME,NUTS3,NUTS3NAME,COUNTY,COUNTYNAME,CSOED,OSIED,EDNAME,SA_PUB2011,GEOGID.x,Clusters
2088,4c07d11e-2c5f-851d-e053-ca3ca8c0ca7f,47235002,14506,IE05,Southern,IE053,South-West,CK,Cork County,18096,47235,Lehenagh,47235002,A047235002,5
1735,4c07d11e-2483-851d-e053-ca3ca8c0ca7f,47235020,14507,IE05,Southern,IE053,South-West,CK,Cork County,18096,47235,Lehenagh,47235020,A047235020,3
2091,4c07d11e-2c6c-851d-e053-ca3ca8c0ca7f,48009006,14510,IE05,Southern,IE053,South-West,CC,Cork City,17010,48009,Bishopstown E,48009006,A048009006,5
2092,4c07d11e-2c6d-851d-e053-ca3ca8c0ca7f,48009003,14511,IE05,Southern,IE053,South-West,CC,Cork City,17010,48009,Bishopstown E,48009003,A048009003,5
2105,4c07d11e-2c99-851d-e053-ca3ca8c0ca7f,48050002,14512,IE05,Southern,IE053,South-West,CC,Cork City,17050,48050,Pouladuff B,48050002,A048050002,6
2102,4c07d11e-2c8b-851d-e053-ca3ca8c0ca7f,48050001,14530,IE05,Southern,IE053,South-West,CC,Cork City,17050,48050,Pouladuff B,48050001,A048050001,6
2010,4c07d11e-282d-851d-e053-ca3ca8c0ca7f,47258015,14603,IE05,Southern,IE053,South-West,CK,Cork County,18284,47258,Mitchelstown,47258015,A047258015,6
2132,4c07d11e-2ee4-851d-e053-ca3ca8c0ca7f,47279008,14622,IE05,Southern,IE053,South-West,CK,Cork County,18102,47279,Riverstown,47279008,A047279008,4
2133,4c07d11e-2ee5-851d-e053-ca3ca8c0ca7f,47279005,14623,IE05,Southern,IE053,South-West,CK,Cork County,18102,47279,Riverstown,47279005,A047279005,4
2134,4c07d11e-2ee6-851d-e053-ca3ca8c0ca7f,47267008,14668,IE05,Southern,IE053,South-West,CK,Cork County,18170,47267,Newmarket,47267008,A047267008,5
2135,4c07d11e-2ee7-851d-e053-ca3ca8c0ca7f,47179009,14669,IE05,Southern,IE053,South-West,CK,Cork County,18162,47179,Kanturk,47179009,A047179009,3
2136,4c07d11e-2ee8-851d-e053-ca3ca8c0ca7f,47179008,14670,IE05,Southern,IE053,South-West,CK,Cork County,18162,47179,Kanturk,47179008,A047179008,3
2147,4c07d11e-2f23-851d-e053-ca3ca8c0ca7f,47090004,14680,IE05,Southern,IE053,South-West,CK,Cork County,18239,47090,Rathluirc,47090004,A047090004,3
2148,4c07d11e-2f24-851d-e053-ca3ca8c0ca7f,47090003,14681,IE05,Southern,IE053,South-West,CK,Cork County,18239,47090,Rathluirc,47090003,A047090003,6
2149,4c07d11e-2f25-851d-e053-ca3ca8c0ca7f,47090002,14726,IE05,Southern,IE053,South-West,CK,Cork County,18239,47090,Rathluirc,47090002,A047090002,6
2150,4c07d11e-2f26-851d-e053-ca3ca8c0ca7f,47090008,14727,IE05,Southern,IE053,South-West,CK,Cork County,18239,47090,Rathluirc,47090008,A047090008,3
2151,4c07d11e-2f27-851d-e053-ca3ca8c0ca7f,47090007,14728,IE05,Southern,IE053,South-West,CK,Cork County,18239,47090,Rathluirc,47090007,A047090007,6
1862,4c07d11e-2502-851d-e053-ca3ca8c0ca7f,48028006,14763,IE05,Southern,IE053,South-West,CC,Cork City,17027,48028,Gillabbey A,48028006,A048028006,7
1863,4c07d11e-2503-851d-e053-ca3ca8c0ca7f,48015008,14764,IE05,Southern,IE053,South-West,CC,Cork City,17015,48015,Centre B,48015008,A048015008,7
1864,4c07d11e-2504-851d-e053-ca3ca8c0ca7f,48028003,14765,IE05,Southern,IE053,South-West,CC,Cork City,17027,48028,Gillabbey A,48028003,A048028003,7
1865,4c07d11e-2505-851d-e053-ca3ca8c0ca7f,48060002,14766,IE05,Southern,IE053,South-West,CC,Cork City,17060,48060,Sundays Well B,48060002,A048060002,7
1866,4c07d11e-2506-851d-e053-ca3ca8c0ca7f,048015009/02,14767,IE05,Southern,IE053,South-West,CC,Cork City,17015,48015,Centre B,48015009,A048015009,7
1867,4c07d11e-2507-851d-e053-ca3ca8c0ca7f,48015002,14768,IE05,Southern,IE053,South-West,CC,Cork City,17015,48015,Centre B,48015002,A048015002,7
1931,4c07d11e-2547-851d-e053-ca3ca8c0ca7f,48036002,14769,IE05,Southern,IE053,South-West,CC,Cork City,17035,48036,Gurranebraher B,48036002,A048036002,6
1932,4c07d11e-2548-851d-e053-ca3ca8c0ca7f,48016005,14770,IE05,Southern,IE053,South-West,CC,Cork City,17016,48016,Churchfield,48016005,A048016005,5
1933,4c07d11e-2549-851d-e053-ca3ca8c0ca7f,48035003,14771,IE05,Southern,IE053,South-West,CC,Cork City,17034,48035,Gurranebraher A,48035003,A048035003,6
1934,4c07d11e-254a-851d-e053-ca3ca8c0ca7f,48035002,14772,IE05,Southern,IE053,South-West,CC,Cork City,17034,48035,Gurranebraher A,48035002,A048035002,6
1757,4c07d11e-2499-851d-e053-ca3ca8c0ca7f,48033008,14776,IE05,Southern,IE053,South-West,CC,Cork City,17032,48033,Glasheen C,48033008,A048033008,5
1758,4c07d11e-249a-851d-e053-ca3ca8c0ca7f,048030004/02,14777,IE05,Southern,IE053,South-West,CC,Cork City,17029,48030,Gillabbey C,48030004,A048030004,7
1759,4c07d11e-249b-851d-e053-ca3ca8c0ca7f,48030006,14778,IE05,Southern,IE053,South-West,CC,Cork City,17029,48030,Gillabbey C,48030006,A048030006,7
1760,4c07d11e-249c-851d-e053-ca3ca8c0ca7f,48032002,14779,IE05,Southern,IE053,South-West,CC,Cork City,17031,48032,Glasheen B,48032002,A048032002,5
2127,4c07d11e-2ecb-851d-e053-ca3ca8c0ca7f,48062004,14780,IE05,Southern,IE053,South-West,CC,Cork City,17062,48062,The Glen B,48062004,A048062004,5
2141,4c07d11e-2f07-851d-e053-ca3ca8c0ca7f,47246009,14781,IE05,Southern,IE053,South-West,CK,Cork County,18007,47246,Mallow South Urban,47246009,A047246009,6
2142,4c07d11e-2f08-851d-e053-ca3ca8c0ca7f,47324022,14782,IE05,Southern,IE053,South-West,CK,Cork County,18006,47324,Mallow North Urban,47324022,A047324022,7
2131,4c07d11e-2eda-851d-e053-ca3ca8c0ca7f,47279010,14783,IE05,Southern,IE053,South-West,CK,Cork County,18102,47279,Riverstown,47279010,A047279010,6
2144,4c07d11e-2f14-851d-e053-ca3ca8c0ca7f,47324001,14784,IE05,Southern,IE053,South-West,CK,Cork County,18006,47324,Mallow North Urban,47324001,A047324001,5
2145,4c07d11e-2f15-851d-e053-ca3ca8c0ca7f,47324011,14785,IE05,Southern,IE053,South-West,CK,Cork County,18006,47324,Mallow North Urban,47324011,A047324011,3
2123,4c07d11e-2ebc-851d-e053-ca3ca8c0ca7f,48065007,14790,IE05,Southern,IE053,South-West,CC,Cork City,17065,48065,Tivoli B,48065007,A048065007,5
2137,4c07d11e-2ef5-851d-e053-ca3ca8c0ca7f,47170003,14791,IE05,Southern,IE053,South-West,CK,Cork County,18161,47170,Greenane,47170003,A047170003,3
2138,4c07d11e-2ef6-851d-e053-ca3ca8c0ca7f,47140010,14792,IE05,Southern,IE053,South-West,CK,Cork County,18230,47140,Dromore,47140010,A047140010,3
2139,4c07d11e-2ef7-851d-e053-ca3ca8c0ca7f,47245011,14793,IE05,Southern,IE053,South-West,CK,Cork County,18235,47245,Mallow Rural,47245011,A047245011,6
1880,4c07d11e-2514-851d-e053-ca3ca8c0ca7f,048015009/01,14817,IE05,Southern,IE053,South-West,CC,Cork City,17015,48015,Centre B,48015009,A048015009,7
1819,4c07d11e-24d7-851d-e053-ca3ca8c0ca7f,48028001,14827,IE05,Southern,IE053,South-West,CC,Cork City,17027,48028,Gillabbey A,48028001,A048028001,5
1820,4c07d11e-24d8-851d-e053-ca3ca8c0ca7f,48029003,14828,IE05,Southern,IE053,South-West,CC,Cork City,17028,48029,Gillabbey B,48029003,A048029003,5
1881,4c07d11e-2515-851d-e053-ca3ca8c0ca7f,48015005,14829,IE05,Southern,IE053,South-West,CC,Cork City,17015,48015,Centre B,48015005,A048015005,7
1882,4c07d11e-2516-851d-e053-ca3ca8c0ca7f,48051003,14830,IE05,Southern,IE053,South-West,CC,Cork City,17054,48051,Shanakiel,48051003,A048051003,3
1883,4c07d11e-2517-851d-e053-ca3ca8c0ca7f,48051004,14831,IE05,Southern,IE053,South-West,CC,Cork City,17054,48051,Shanakiel,48051004,A048051004,5
2143,4c07d11e-2f09-851d-e053-ca3ca8c0ca7f,47246012,14832,IE05,Southern,IE053,South-West,CK,Cork County,18007,47246,Mallow South Urban,47246012,A047246012,5
1945,4c07d11e-2555-851d-e053-ca3ca8c0ca7f,48027003,14834,IE05,Southern,IE053,South-West,CC,Cork City,17037,48027,Gurranebraher D,48027003,A048027003,6
1946,4c07d11e-2556-851d-e053-ca3ca8c0ca7f,48027004,14835,IE05,Southern,IE053,South-West,CC,Cork City,17037,48027,Gurranebraher D,48027004,A048027004,6
1947,4c07d11e-2557-851d-e053-ca3ca8c0ca7f,48038001,14836,IE05,Southern,IE053,South-West,CC,Cork City,17038,48038,Gurranebraher E,48038001,A048038001,6
1948,4c07d11e-2558-851d-e053-ca3ca8c0ca7f,48037002,14837,IE05,Southern,IE053,South-West,CC,Cork City,17036,48037,Gurranebraher C,48037002,A048037002,6
1949,4c07d11e-2559-851d-e053-ca3ca8c0ca7f,48060004,14838,IE05,Southern,IE053,South-West,CC,Cork City,17060,48060,Sundays Well B,48060004,A048060004,7
1821,4c07d11e-24d9-851d-e053-ca3ca8c0ca7f,48029001,14842,IE05,Southern,IE053,South-West,CC,Cork City,17028,48029,Gillabbey B,48029001,A048029001,5
2140,4c07d11e-2ef8-851d-e053-ca3ca8c0ca7f,47246006,14843,IE05,Southern,IE053,South-West,CK,Cork County,18007,47246,Mallow South Urban,47246006,A047246006,6
2152,4c07d11e-2f31-851d-e053-ca3ca8c0ca7f,47090012,14844,IE05,Southern,IE053,South-West,CK,Cork County,18239,47090,Rathluirc,47090012,A047090012,5
1896,4c07d11e-2524-851d-e053-ca3ca8c0ca7f,48051002,14878,IE05,Southern,IE053,South-West,CC,Cork City,17054,48051,Shanakiel,48051002,A048051002,6
1897,4c07d11e-2525-851d-e053-ca3ca8c0ca7f,48051001,14879,IE05,Southern,IE053,South-West,CC,Cork City,17054,48051,Shanakiel,48051001,A048051001,5
1961,4c07d11e-2565-851d-e053-ca3ca8c0ca7f,48037003,14883,IE05,Southern,IE053,South-West,CC,Cork City,17036,48037,Gurranebraher C,48037003,A048037003,6
1831,4c07d11e-24e3-851d-e053-ca3ca8c0ca7f,48029002,14889,IE05,Southern,IE053,South-West,CC,Cork City,17028,48029,Gillabbey B,48029002,A048029002,5
1832,4c07d11e-24e4-851d-e053-ca3ca8c0ca7f,48045002,14890,IE05,Southern,IE053,South-West,CC,Cork City,17045,48045,Mardyke,48045002,A048045002,7
1833,4c07d11e-24e5-851d-e053-ca3ca8c0ca7f,48028009,14891,IE05,Southern,IE053,South-West,CC,Cork City,17027,48028,Gillabbey A,48028009,A048028009,5
1898,4c07d11e-2526-851d-e053-ca3ca8c0ca7f,48016006,14892,IE05,Southern,IE053,South-West,CC,Cork City,17016,48016,Churchfield,48016006,A048016006,6
1899,4c07d11e-2527-851d-e053-ca3ca8c0ca7f,48035001,14893,IE05,Southern,IE053,South-West,CC,Cork City,17034,48035,Gurranebraher A,48035001,A048035001,6
1962,4c07d11e-2566-851d-e053-ca3ca8c0ca7f,48027001,14896,IE05,Southern,IE053,South-West,CC,Cork City,17037,48027,Gurranebraher D,48027001,A048027001,5
1963,4c07d11e-2567-851d-e053-ca3ca8c0ca7f,48027002,14897,IE05,Southern,IE053,South-West,CC,Cork City,17037,48027,Gurranebraher D,48027002,A048027002,6
1964,4c07d11e-2568-851d-e053-ca3ca8c0ca7f,48037006,14898,IE05,Southern,IE053,South-West,CC,Cork City,17036,48037,Gurranebraher C,48037006,A048037006,7
1965,4c07d11e-2569-851d-e053-ca3ca8c0ca7f,48037001,14899,IE05,Southern,IE053,South-West,CC,Cork City,17036,48037,Gurranebraher C,48037001,A048037001,7
1876,4c07d11e-2510-851d-e053-ca3ca8c0ca7f,47132002,14900,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132002,A047132002,5
1877,4c07d11e-2511-851d-e053-ca3ca8c0ca7f,47132036,14901,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132036,A047132036,5
1878,4c07d11e-2512-851d-e053-ca3ca8c0ca7f,47132040,14902,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132040,A047132040,4
1879,4c07d11e-2513-851d-e053-ca3ca8c0ca7f,47132080,14903,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132080,A047132080,3
1834,4c07d11e-24e6-851d-e053-ca3ca8c0ca7f,48028007,14904,IE05,Southern,IE053,South-West,CC,Cork City,17027,48028,Gillabbey A,48028007,A048028007,6
1912,4c07d11e-2534-851d-e053-ca3ca8c0ca7f,48039009,14937,IE05,Southern,IE053,South-West,CC,Cork City,17039,48039,Knocknaheeny,48039009,A048039009,6
1913,4c07d11e-2535-851d-e053-ca3ca8c0ca7f,48039011,14938,IE05,Southern,IE053,South-West,CC,Cork City,17039,48039,Knocknaheeny,48039011,A048039011,6
1847,4c07d11e-24f3-851d-e053-ca3ca8c0ca7f,48028008,14947,IE05,Southern,IE053,South-West,CC,Cork City,17027,48028,Gillabbey A,48028008,A048028008,6
1848,4c07d11e-24f4-851d-e053-ca3ca8c0ca7f,48034001,14948,IE05,Southern,IE053,South-West,CC,Cork City,17033,48034,Greenmount,48034001,A048034001,6
1849,4c07d11e-24f5-851d-e053-ca3ca8c0ca7f,48028002,14949,IE05,Southern,IE053,South-West,CC,Cork City,17027,48028,Gillabbey A,48028002,A048028002,7
1914,4c07d11e-2536-851d-e053-ca3ca8c0ca7f,48039013,14950,IE05,Southern,IE053,South-West,CC,Cork City,17039,48039,Knocknaheeny,48039013,A048039013,6
1915,4c07d11e-2537-851d-e053-ca3ca8c0ca7f,48039010,14951,IE05,Southern,IE053,South-West,CC,Cork City,17039,48039,Knocknaheeny,48039010,A048039010,6
1916,4c07d11e-2538-851d-e053-ca3ca8c0ca7f,48036001,14952,IE05,Southern,IE053,South-West,CC,Cork City,17035,48036,Gurranebraher B,48036001,A048036001,5
1976,4c07d11e-2574-851d-e053-ca3ca8c0ca7f,48038002,14955,IE05,Southern,IE053,South-West,CC,Cork City,17038,48038,Gurranebraher E,48038002,A048038002,6
1977,4c07d11e-2575-851d-e053-ca3ca8c0ca7f,48016003,14956,IE05,Southern,IE053,South-West,CC,Cork City,17016,48016,Churchfield,48016003,A048016003,6
1978,4c07d11e-2576-851d-e053-ca3ca8c0ca7f,48038003,14957,IE05,Southern,IE053,South-West,CC,Cork City,17038,48038,Gurranebraher E,48038003,A048038003,5
1905,4c07d11e-252d-851d-e053-ca3ca8c0ca7f,48011001,14958,IE05,Southern,IE053,South-West,CC,Cork City,17011,48011,Blackpool A,48011001,A048011001,6
1941,4c07d11e-2551-851d-e053-ca3ca8c0ca7f,47016063,14959,IE05,Southern,IE053,South-West,CK,Cork County,18075,47016,Ballincollig,47016063,A047016063,6
1942,4c07d11e-2552-851d-e053-ca3ca8c0ca7f,47016041,14960,IE05,Southern,IE053,South-West,CK,Cork County,18075,47016,Ballincollig,47016041,A047016041,5
1943,4c07d11e-2553-851d-e053-ca3ca8c0ca7f,47016046,14961,IE05,Southern,IE053,South-West,CK,Cork County,18075,47016,Ballincollig,47016046,A047016046,3
1944,4c07d11e-2554-851d-e053-ca3ca8c0ca7f,47016018,14962,IE05,Southern,IE053,South-West,CK,Cork County,18075,47016,Ballincollig,47016018,A047016018,5
1850,4c07d11e-24f6-851d-e053-ca3ca8c0ca7f,48028010,14963,IE05,Southern,IE053,South-West,CC,Cork City,17027,48028,Gillabbey A,48028010,A048028010,7
2124,4c07d11e-2ec8-851d-e053-ca3ca8c0ca7f,48062011,14965,IE05,Southern,IE053,South-West,CC,Cork City,17062,48062,The Glen B,48062011,A048062011,5
2125,4c07d11e-2ec9-851d-e053-ca3ca8c0ca7f,47298006,14966,IE05,Southern,IE053,South-West,CK,Cork County,18103,47298,St. Mary's (Part Rural),47298006,A047298006,6
2126,4c07d11e-2eca-851d-e053-ca3ca8c0ca7f,47298007,14967,IE05,Southern,IE053,South-West,CK,Cork County,18103,47298,St. Mary's (Part Rural),47298007,A047298007,6
2128,4c07d11e-2ed7-851d-e053-ca3ca8c0ca7f,48062009,14968,IE05,Southern,IE053,South-West,CC,Cork City,17062,48062,The Glen B,48062009,A048062009,6
2129,4c07d11e-2ed8-851d-e053-ca3ca8c0ca7f,48062003,14969,IE05,Southern,IE053,South-West,CC,Cork City,17062,48062,The Glen B,48062003,A048062003,2
2130,4c07d11e-2ed9-851d-e053-ca3ca8c0ca7f,47298013,14970,IE05,Southern,IE053,South-West,CK,Cork County,18103,47298,St. Mary's (Part Rural),47298013,A047298013,4
2121,4c07d11e-2eba-851d-e053-ca3ca8c0ca7f,48065003,14978,IE05,Southern,IE053,South-West,CC,Cork City,17065,48065,Tivoli B,48065003,A048065003,3
2122,4c07d11e-2ebb-851d-e053-ca3ca8c0ca7f,47277001,14979,IE05,Southern,IE053,South-West,CK,Cork County,18101,47277,Rathcooney (Part Rural),47277001,A047277001,3
1736,4c07d11e-2484-851d-e053-ca3ca8c0ca7f,47235034,13801,IE05,Southern,IE053,South-West,CK,Cork County,18096,47235,Lehenagh,47235034,A047235034,3
1737,4c07d11e-2485-851d-e053-ca3ca8c0ca7f,47235009,13802,IE05,Southern,IE053,South-West,CK,Cork County,18096,47235,Lehenagh,47235009,A047235009,3
2065,4c07d11e-2c32-851d-e053-ca3ca8c0ca7f,47096010,13812,IE05,Southern,IE053,South-West,CK,Cork County,18001,47096,Clonakilty Urban,47096010,A047096010,7
2079,4c07d11e-2c4b-851d-e053-ca3ca8c0ca7f,47210003,13823,IE05,Southern,IE053,South-West,CK,Cork County,18187,47210,Kilmonoge,47210003,A047210003,3
2080,4c07d11e-2c4c-851d-e053-ca3ca8c0ca7f,47239006,13824,IE05,Southern,IE053,South-West,CK,Cork County,18193,47239,Liscleary,47239006,A047239006,2
2081,4c07d11e-2c4d-851d-e053-ca3ca8c0ca7f,47239007,13833,IE05,Southern,IE053,South-West,CK,Cork County,18193,47239,Liscleary,47239007,A047239007,6
2066,4c07d11e-2c33-851d-e053-ca3ca8c0ca7f,47096015,13856,IE05,Southern,IE053,South-West,CK,Cork County,18001,47096,Clonakilty Urban,47096015,A047096015,5
2067,4c07d11e-2c34-851d-e053-ca3ca8c0ca7f,47310003,13857,IE05,Southern,IE053,South-West,CK,Cork County,18074,47310,Timoleague,47310003,A047310003,5
2068,4c07d11e-2c35-851d-e053-ca3ca8c0ca7f,47325008,13864,IE05,Southern,IE053,South-West,CK,Cork County,18015,47325,Bandon,47325008,A047325008,7
1811,4c07d11e-24cf-851d-e053-ca3ca8c0ca7f,48004002,15005,IE05,Southern,IE053,South-West,CC,Cork City,17004,48004,Ballyphehane A,48004002,A048004002,6
1812,4c07d11e-24d0-851d-e053-ca3ca8c0ca7f,048073002/02,15006,IE05,Southern,IE053,South-West,CC,Cork City,17073,48073,Turners Cross C,48073002,A048073002,6
1937,4c07d11e-254d-851d-e053-ca3ca8c0ca7f,48015006,15007,IE05,Southern,IE053,South-West,CC,Cork City,17015,48015,Centre B,48015006,A048015006,7
1952,4c07d11e-255c-851d-e053-ca3ca8c0ca7f,48018001,15008,IE05,Southern,IE053,South-West,CC,Cork City,17018,48018,City Hall B,48018001,A048018001,7
1953,4c07d11e-255d-851d-e053-ca3ca8c0ca7f,48018004,15009,IE05,Southern,IE053,South-West,CC,Cork City,17018,48018,City Hall B,48018004,A048018004,7
1966,4c07d11e-256a-851d-e053-ca3ca8c0ca7f,48018002,15010,IE05,Southern,IE053,South-West,CC,Cork City,17018,48018,City Hall B,48018002,A048018002,4
1967,4c07d11e-256b-851d-e053-ca3ca8c0ca7f,48041003,15011,IE05,Southern,IE053,South-West,CC,Cork City,17041,48041,Knockrea B,48041003,A048041003,5
1968,4c07d11e-256c-851d-e053-ca3ca8c0ca7f,48013001,15012,IE05,Southern,IE053,South-West,CC,Cork City,17013,48013,Browningstown,48013001,A048013001,5
1979,4c07d11e-2577-851d-e053-ca3ca8c0ca7f,48002002,15013,IE05,Southern,IE053,South-West,CC,Cork City,17002,48002,Ballinlough B,48002002,A048002002,4
1980,4c07d11e-2578-851d-e053-ca3ca8c0ca7f,48002006,15014,IE05,Southern,IE053,South-West,CC,Cork City,17002,48002,Ballinlough B,48002006,A048002006,4
1981,4c07d11e-2579-851d-e053-ca3ca8c0ca7f,48040003,15015,IE05,Southern,IE053,South-West,CC,Cork City,17040,48040,Knockrea A,48040003,A048040003,7
1911,4c07d11e-2533-851d-e053-ca3ca8c0ca7f,47132009,15016,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132009,A047132009,3
1982,4c07d11e-257a-851d-e053-ca3ca8c0ca7f,48044001,15017,IE05,Southern,IE053,South-West,CC,Cork City,17044,48044,Mahon C,48044001,A048044001,5
1750,4c07d11e-2492-851d-e053-ca3ca8c0ca7f,48040005,15018,IE05,Southern,IE053,South-West,CC,Cork City,17040,48040,Knockrea A,48040005,A048040005,4
1751,4c07d11e-2493-851d-e053-ca3ca8c0ca7f,48044006,15019,IE05,Southern,IE053,South-West,CC,Cork City,17044,48044,Mahon C,48044006,A048044006,2
1752,4c07d11e-2494-851d-e053-ca3ca8c0ca7f,48044004,15020,IE05,Southern,IE053,South-West,CC,Cork City,17044,48044,Mahon C,48044004,A048044004,4
1764,4c07d11e-24a0-851d-e053-ca3ca8c0ca7f,48053007,15021,IE05,Southern,IE053,South-West,CC,Cork City,17056,48053,Shandon B,48053007,A048053007,7
1765,4c07d11e-24a1-851d-e053-ca3ca8c0ca7f,48052004,15022,IE05,Southern,IE053,South-West,CC,Cork City,17055,48052,Shandon A,48052004,A048052004,5
1766,4c07d11e-24a2-851d-e053-ca3ca8c0ca7f,48053003,15023,IE05,Southern,IE053,South-West,CC,Cork City,17056,48053,Shandon B,48053003,A048053003,7
1893,4c07d11e-2521-851d-e053-ca3ca8c0ca7f,47132016,15024,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132016,A047132016,3
1894,4c07d11e-2522-851d-e053-ca3ca8c0ca7f,47132013,15025,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132013,A047132013,4
1895,4c07d11e-2523-851d-e053-ca3ca8c0ca7f,47132014,15026,IE05,Southern,IE053,South-West,CK,Cork County,18086,47132,Douglas,47132014,A047132014,3
1957,4c07d11e-2561-851d-e053-ca3ca8c0ca7f,47016040,15027,IE05,Southern,IE053,South-West,CK,Cork County,18075,47016,Ballincollig,47016040,A047016040,5
1744,4c07d11e-248c-851d-e053-ca3ca8c0ca7f,48006006,15033,IE05,Southern,IE053,South-West,CC,Cork City,17006,48006,Bishopstown A,48006006,A048006006,5
1745,4c07d11e-248d-851d-e053-ca3ca8c0ca7f,48051014,15034,IE05,Southern,IE053,South-West,CC,Cork City,17054,48051,Shanakiel,48051014,A048051014,7
1746,4c07d11e-248e-851d-e053-ca3ca8c0ca7f,048051007/02,15035,IE05,Southern,IE053,South-West,CC,Cork City,17054,48051,Shanakiel,48051007,A048051007,3
1804,4c07d11e-24c8-851d-e053-ca3ca8c0ca7f,48063006,15036,IE05,Southern,IE053,South-West,CC,Cork City,17063,48063,The Lough,48063006,A048063006,5
1805,4c07d11e-24c9-851d-e053-ca3ca8c0ca7f,48063007,15037,IE05,Southern,IE053,South-West,CC,Cork City,17063,48063,The Lough,48063007,A048063007,5
1973,4c07d11e-2571-851d-e053-ca3ca8c0ca7f,48008009,15048,IE05,Southern,IE053,South-West,CC,Cork City,17008,48008,Bishopstown C,48008009,A048008009,6
1974,4c07d11e-2572-851d-e053-ca3ca8c0ca7f,48008011,15049,IE05,Southern,IE053,South-West,CC,Cork City,17008,48008,Bishopstown C,48008011,A048008011,6
1885,4c07d11e-2519-851d-e053-ca3ca8c0ca7f,48020004,15056,IE05,Southern,IE053,South-West,CC,Cork City,17020,48020,Evergreen,48020004,A048020004,7
1886,4c07d11e-251a-851d-e053-ca3ca8c0ca7f,48020001,15057,IE05,Southern,IE053,South-West,CC,Cork City,17020,48020,Evergreen,48020001,A048020001,7
1887,4c07d11e-251b-851d-e053-ca3ca8c0ca7f,48055005,15058,IE05,Southern,IE053,South-West,CC,Cork City,17058,48055,South Gate B,48055005,A048055005,7
1767,4c07d11e-24a3-851d-e053-ca3ca8c0ca7f,48053001,15059,IE05,Southern,IE053,South-West,CC,Cork City,17056,48053,Shandon B,48053001,A048053001,7
1901,4c07d11e-2529-851d-e053-ca3ca8c0ca7f,48055004,15060,IE05,Southern,IE053,South-West,CC,Cork City,17058,48055,South Gate B,48055004,A048055004,7
1902,4c07d11e-252a-851d-e053-ca3ca8c0ca7f,48054002,15061,IE05,Southern,IE053,South-West,CC,Cork City,17057,48054,South Gate A,48054002,A048054002,7
1903,4c07d11e-252b-851d-e053-ca3ca8c0ca7f,48054001,15062,IE05,Southern,IE053,South-West,CC,Cork City,17057,48054,South Gate A,48054001,A048054001,7
1784,4c07d11e-24b4-851d-e053-ca3ca8c0ca7f,48012011,15063,IE05,Southern,IE053,South-West,CC,Cork City,17012,48012,Blackpool B,48012011,A048012011,7
